label,study,arm,es,year,TESTEX,age,sex_%_male,weight,bmi,train_status,healthy_clinical,RT_only,weeks,freq,exercises,sets_exercise,reps,load,task_failure_y_n,outcome,measure,region,specific_region,study_design,RT_n,RT_pre_m,RT_post_m,RT_delta_m,RT_pre_se,RT_post_se,RT_delta_se,RT_pre_sd,RT_post_sd,RT_delta_sd,RT_delta_CI_lower,RT_delta_CI_upper,RT_delta_t_value,RT_delta_p_value,CON_n,CON_pre_m,CON_post_m,CON_delta_m,CON_pre_se,CON_post_se,CON_delta_se,CON_pre_sd,CON_post_sd,CON_delta_sd,CON_delta_CI_lower,CON_delta_CI_upper,CON_delta_t_value,CON_delta_p_value,Notes
"Yasuda et al., Eur J Appl Physiol, 2011",101,183,1006,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,3,10,75,,hypertrophy,MRI,upper,pectoralis major,between,10,28.31858407,33.09734513,,,,,6.10619469,6.991150442,,,,,0.05,10,30.08849558,30.04424779,,,,,4.601769912,4.646017699,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,184,1007,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,4,18.75,30,,strength,1RM,upper,bench press,between,10,49.1875,53.5625,,,,,8.5625,9.75,,,,,0.05,10,52.6875,53.5625,,,,,11.3125,11,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,184,1008,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,4,18.75,30,,strength,isometric,upper,elbow extension,between,10,31.11386139,31.01485149,,,,,7.326732673,6.534653465,,,,,,10,31.68316832,31.33663366,,,,,5.074257426,5.544554455,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,184,1009,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,4,18.75,30,,hypertrophy,MRI,upper,triceps,between,10,21.16022099,22.15469613,,,,,4.281767956,4.171270718,,,,,0.05,10,20.66298343,20.49723757,,,,,2.900552486,2.817679558,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,184,1010,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,4,18.75,30,,hypertrophy,MRI,upper,pectoralis major,between,10,31.59292035,34.24778761,,,,,5.088495575,6.150442478,,,,,0.05,10,30.08849558,30.04424779,,,,,4.601769912,4.646017699,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,185,1011,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,3.333333333,12.91666667,60,,strength,1RM,upper,bench press,between,10,49.75,57.3125,,,,,5.8125,7.25,,,,,0.05,10,52.6875,53.5625,,,,,11.3125,11,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,185,1012,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,3.333333333,12.91666667,60,,strength,isometric,upper,elbow extension,between,10,30.4950495,32.5,,,,,5.346534653,5.148514851,,,,,0.05,10,31.68316832,31.33663366,,,,,5.074257426,5.544554455,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,185,1013,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,3.333333333,12.91666667,60,,hypertrophy,MRI,upper,triceps,between,10,21.49171271,23.09392265,,,,,2.983425414,3.149171271,,,,,0.05,10,20.66298343,20.49723757,,,,,2.900552486,2.817679558,,,,,,
"Yasuda et al., Eur J Appl Physiol, 2011",101,185,1014,2011,6,24.025,100,63.85,,untrained,healthy,y,6,3,1,3.333333333,12.91666667,60,,hypertrophy,MRI,upper,pectoralis major,between,10,29.46902655,32.52212389,,,,,2.389380531,2.699115044,,,,,0.05,10,30.08849558,30.04424779,,,,,4.601769912,4.646017699,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1015,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,strength,isometric,lower,knee extension,between,13,344.8,387.5,,30.8,29.9,,,,,,,,0.05,12,329.1,335,,29.9,23.3,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1016,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,strength,isometric,upper,handgrip,between,13,83.7,83.2,,6.8,6.5,,,,,,,,,12,76.1,75.7,,5.8,8,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1017,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,16,3,7,3,9,,y,strength,1RM,lower,knee extension,between,13,46.5,50.8,,3.4,3.4,,,,,,,,0.05,12,42.6,42.3,,3.1,2.7,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1018,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,strength,1RM,lower,knee extension,between,13,46.5,52.9,,3.4,3.6,,,,,,,,0.05,12,42.6,42.6,,3.1,2.2,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1019,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,16,3,7,3,9,,y,hypertrophy,DXA,total,total,between,13,51.9,52.5,,2.5,2.4,,,,,,,,,12,51.7,51.9,,2.4,2.5,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1020,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,hypertrophy,DXA,total,total,between,13,51.9,53,,2.5,2.5,,,,,,,,0.05,12,51.7,51.3,,2.4,2.5,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1021,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,16,3,7,3,9,,y,hypertrophy,DXA,lower,legs,between,13,17.8,18.1,,1,1,,,,,,,,0.05,12,18.1,17.2,,1.2,0.9,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1022,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,hypertrophy,DXA,lower,legs,between,13,17.8,18.2,,1,1,,,,,,,,0.05,12,18.1,17.9,,1.2,1.1,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1023,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,16,3,7,3,9,,y,hypertrophy,MRI,lower,quadriceps (vastus lateralis),between,13,1513,1588,,85,101,,,,,,,,0.068,12,1394,1382,,109,104,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1024,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,hypertrophy,MRI,lower,quadriceps (vastus lateralis),between,13,1513,1647,,85,100,,,,,,,,0.001,12,1394,1384,,109,88,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1025,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,16,3,7,3,9,,y,hypertrophy,biopsy (type i),lower,quadriceps (vastus lateralis),between,13,4397,4442,,293,375,,,,,,,,,12,4586,4604,,253,215,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1026,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,hypertrophy,biopsy (type i),lower,quadriceps (vastus lateralis),between,13,4397,4289,,293,325,,,,,,,,,12,4586,4591,,253,350,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1027,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,16,3,7,3,9,,y,hypertrophy,biopsy (type ii),lower,quadriceps (vastus lateralis),between,13,3610,4048,,343,396,,,,,,,,,12,3742,3868,,414,624,,,,,,,,,
"Ziegler et al., Exp Gerontol, 2019",102,186,1028,2019,8,66.52,72,77.292,25.204,untrained,healthy,y,52,3,7,3,9,,y,hypertrophy,biopsy (type ii),lower,quadriceps (vastus lateralis),between,13,3610,3852,,343,396,,,,,,,,,12,3742,3756,,414,495,,,,,,,,,
"Casey et al., Exp Biol Med, 2009",103,187,1029,2009,9,19.56521739,41.30434783,65.38695652,20.33478261,untrained,healthy,y,12,3,7,2,10,,y,hypertrophy,skinfold,total,total,between,24,53.1,54.8,,3.1,3,,,,,,,,0.05,18,55.9,56.2,,2.8,2.9,,,,,,,,,
"Casey et al., Exp Biol Med, 2009",103,187,1030,2009,9,19.56521739,41.30434783,65.38695652,20.33478261,untrained,healthy,y,12,3,7,2,10,,y,strength,1RM,upper,chest press,between,24,249.5,335.1,,24.8,32,,,,,,,,0.001,18,277.9,280.3,,34.7,35.3,,,,,,,,,
"Casey et al., Exp Biol Med, 2009",103,187,1031,2009,9,19.56521739,41.30434783,65.38695652,20.33478261,untrained,healthy,y,12,3,7,2,10,,y,strength,1RM,lower,knee extension,between,24,300.7,423.5,,21.2,28.2,,,,,,,,0.001,18,297.1,298.3,,25,24.5,,,,,,,,,
"Chilibeck et al., Can J Physiol Pharmacol, 2002",104,188,1032,2002,8,57.18823529,0,72.17647059,26.68235294,untrained,healthy,y,52,3,12,2,9,,,strength,1RM,upper,bench press,between,10,22.5,39.3,,3.1,5,,,,,,,,,12,31.4,29.3,,4.6,5.1,,,,,,,,,
"Chilibeck et al., Can J Physiol Pharmacol, 2002",104,188,1033,2002,8,57.18823529,0,72.17647059,26.68235294,untrained,healthy,y,52,3,12,2,9,,,strength,1RM,lower,leg press,between,10,103.7,136.3,,10.4,11.9,,,,,,,,,12,110.6,114,,9.2,8.9,,,,,,,,,
"Chilibeck et al., Can J Physiol Pharmacol, 2002 - bisphosphonate",104,189,1034,2002,8,57.18823529,0,72.17647059,26.68235294,untrained,healthy,n,52,3,12,2,9,,,strength,1RM,upper,bench press,between,12,29.6,44.8,,3.6,4.7,,,,,,,,,12,31.4,29.3,,4.6,5.1,,,,,,,,,
"Chilibeck et al., Can J Physiol Pharmacol, 2002 - bisphosphonate",104,189,1035,2002,8,57.18823529,0,72.17647059,26.68235294,untrained,healthy,n,52,3,12,2,9,,,strength,1RM,lower,leg press,between,12,108,143.1,,10.6,10,,,,,,,,,12,110.6,114,,9.2,8.9,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1036,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,12,3,7,3,9,80,y,strength,1RM,upper,shoulder press,between,18,9.4,17,,1.1,2,,,,,,,,,18,7.8,8.9,,0.8,0.1,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1037,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,strength,1RM,upper,shoulder press,between,18,9.4,16.1,,1.1,1.7,,,,,,,,,18,7.8,8.94,,0.8,0.1,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1038,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,12,3,7,3,9,80,y,strength,1RM,upper,bench press,between,18,20.5,35.3,,2.3,3.1,,,,,,,,,18,16.7,17.2,,1.8,1.2,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1039,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,strength,1RM,upper,bench press,between,18,20.5,29.4,,2.3,2.2,,,,,,,,,18,16.7,17.9,,1.8,1.8,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1040,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,12,3,7,3,9,80,y,strength,1RM,lower,knee extension,between,18,32.4,38.1,,2.6,3.4,,,,,,,,,18,27.8,33.5,,2.9,2.2,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1041,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,strength,1RM,lower,knee extension,between,18,32.4,39.2,,2.6,3,,,,,,,,,18,27.8,32.2,,2.9,2.3,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1042,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,12,3,7,3,9,80,y,strength,1RM,lower,knee flexion,between,18,20,24.5,,1.5,2.1,,,,,,,,,18,18.1,20.4,,1.7,1.5,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1043,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,strength,1RM,lower,knee flexion,between,18,20,23.5,,1.5,1.6,,,,,,,,,18,18.1,20.3,,1.7,1.5,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1044,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,12,3,7,3,9,80,y,strength,1RM,upper,pulldown,between,18,31.5,37.6,,2.4,1.7,,,,,,,,,18,29.2,28.1,,2,1.6,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1045,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,strength,1RM,upper,pulldown,between,18,31.5,37.8,,2.4,1.7,,,,,,,,,18,29.2,27.8,,2,1.8,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1046,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,12,3,7,3,9,80,y,strength,1RM,upper,trunk flexion,between,18,29,35,,1.5,2.6,,,,,,,,,18,24.5,28.3,,1.5,1.8,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1047,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,strength,1RM,upper,trunk flexion,between,18,29,34.7,,1.5,2.7,,,,,,,,,18,24.5,27.6,,1.5,1.7,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1048,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,12,3,7,3,9,80,y,strength,1RM,upper,seated row,between,18,43.3,51.9,,2,2.6,,,,,,,,,18,38.6,40.9,,2.7,2.6,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1049,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,strength,1RM,upper,seated row,between,18,43.3,48.7,,2,2.9,,,,,,,,,18,38.6,40.1,,2.7,2.4,,,,,,,,,
"Nichols et al., J Am Geriatr Soc, 1993",105,190,1050,1993,10,67.1,0,66.55,26.25,untrained,healthy,y,24,3,7,3,9,80,y,hypertrophy,DXA,total,total,between,18,41,42.5,,1.2,1.3,,,,,,,,0.01,18,41.2,41.6,,1.1,1.1,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1051,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,lower,leg press,between,12,166.8,215,,,,,26.5,28.3,,,,,,12,163.7,163.9,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1052,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,pulldown,between,12,55.5,69.6,,,,,13.4,14.1,,,,,,12,55.4,55.5,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1053,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,shoulder press,between,12,48.1,58.6,,,,,10.9,11.7,,,,,,12,48.9,49,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1054,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,elbow flexion,between,12,39.8,50,,,,,9,9.6,,,,,,12,39.9,39.2,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1055,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,lower,leg press,between,12,145.3,156.2,,,,,27.3,27.8,,,,,,12,145.4,145.8,,,,,26.8,27.7,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1056,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,pulldown,between,12,49.7,55,,,,,12.8,13.6,,,,,,12,50.1,50.3,,,,,12.7,12.8,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1057,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,shoulder press,between,12,42.9,48.2,,,,,8.8,9.6,,,,,,12,43.3,42.3,,,,,8.9,9.6,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1058,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,elbow flexion,between,12,33.7,36.4,,,,,7.9,7.7,,,,,,12,34,34.8,,,,,7.5,7.7,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1059,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,skinfold,total,total,between,12,65.2,67.8,,,,,8.1,6.7,,,,,,12,63.5,64.5,,,,,7.4,10.2,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1060,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,shoulder,between,12,116.1,118.6,,,,,3.1,8.4,,,,,,12,117.9,118.1,,,,,10,9.8,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1061,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,chest,between,12,99.9,102.3,,,,,4.3,9,,,,,,12,101.4,101.1,,,,,9.9,8.6,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1062,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,abdomen,between,12,89.9,88.2,,,,,6.1,6.7,,,,,,12,90.7,91,,,,,10.7,6.9,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1063,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,lower,hips,between,12,98.2,97,,,,,6.6,5.6,,,,,,12,99.2,99.3,,,,,8.9,9.4,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1064,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,lower,thigh,between,12,55.1,56.8,,,,,4.2,2,,,,,,12,55.1,54.8,,,,,6.8,5.1,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1065,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,lower,calf,between,12,37.9,38.1,,,,,1.5,2.1,,,,,,12,38.1,38.3,,,,,4.6,5,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1066,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,deltoid,between,12,33.1,35.1,,,,,2,3.9,,,,,,12,32.6,33,,,,,4.1,2.9,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1067,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,biceps (extended),between,12,30.7,32,,,,,3.1,3.3,,,,,,12,29.8,30.5,,,,,3.8,3.1,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1068,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,biceps (flexed),between,12,33.8,34.8,,,,,2.4,4,,,,,,12,33.2,32.9,,,,,3.5,2.6,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,191,1069,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,forearm,between,12,28.4,29.3,,,,,3.7,3.6,,,,,,12,27.7,27.5,,,,,2.2,2.1,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1070,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,lower,leg press,between,12,164.7,177.1,,,,,28.9,27.7,,,,,,12,163.7,163.9,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1071,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,pulldown,between,12,56,61.4,,,,,13.6,13.8,,,,,,12,55.4,55.5,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1072,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,shoulder press,between,12,47.8,52.3,,,,,10.4,10.9,,,,,,12,48.9,49,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1073,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,elbow flexion,between,12,39.2,42.8,,,,,9.4,9.2,,,,,,12,39.9,39.2,,,,,,,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1074,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,lower,leg press,between,12,145.7,184.9,,,,,27.4,27.5,,,,,,12,145.4,145.8,,,,,26.8,27.7,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1075,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,pulldown,between,12,49.6,61.8,,,,,12.4,13.1,,,,,,12,50.1,50.3,,,,,12.7,12.8,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1076,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,shoulder press,between,12,43.5,55.4,,,,,9.1,9.9,,,,,,12,43.3,42.3,,,,,8.9,9.6,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1077,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,strength,1RM,upper,elbow flexion,between,12,34,41.8,,,,,8,8.1,,,,,,12,34,34.8,,,,,7.5,7.7,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1078,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,skinfold,total,total,between,12,66.1,69.2,,,,,6.1,7.2,,,,,,12,63.5,64.5,,,,,7.4,10.2,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1079,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,shoulder,between,12,114.9,117.9,,,,,9,8.6,,,,,,12,117.9,118.1,,,,,10,9.8,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1080,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,chest,between,12,95.7,98.3,,,,,8.5,9.9,,,,,,12,101.4,101.1,,,,,9.9,8.6,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1081,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,abdomen,between,12,83.5,81.7,,,,,8.4,8.9,,,,,,12,90.7,91,,,,,10.7,6.9,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1082,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,lower,hips,between,12,96.7,95.8,,,,,4.7,4.8,,,,,,12,99.2,99.3,,,,,8.9,9.4,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1083,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,lower,thigh,between,12,53.5,55.3,,,,,3,3.2,,,,,,12,55.1,54.8,,,,,6.8,5.1,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1084,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,lower,calf,between,12,36.4,36.9,,,,,3,4.7,,,,,,12,38.1,38.3,,,,,4.6,5,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1085,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,deltoid,between,12,34.4,36.3,,,,,2.3,4.2,,,,,,12,32.6,33,,,,,4.1,2.9,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1086,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,biceps (extended),between,12,29.5,31.7,,,,,2.8,2.4,,,,,,12,29.8,30.5,,,,,3.8,3.1,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1087,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,biceps (flexed),between,12,33.5,35,,,,,2.6,3.6,,,,,,12,33.2,32.9,,,,,3.5,2.6,,,,,,
"Pipes, Eur J Appl Physiol, 1978",106,192,1088,1978,4,22,100,76.5,,untrained,healthy,y,10,3,4,2,8,75,,hypertrophy,circumference,upper,forearm,between,12,28.6,29.7,,,,,2,2.1,,,,,,12,27.7,27.5,,,,,2.2,2.1,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1089,1994,9,68.2,32,69.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,knee extension,between,16,28.9,57.1,,2.6,5.1,,,,,,,,,6,27.3,25.4,,2.8,2.3,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1090,1994,9,68.2,32,70.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,knee flexion,between,16,16.3,30.7,,2.1,4,,,,,,,,,6,16.7,14,,2,1.8,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1091,1994,9,68.2,32,71.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,leg press,between,16,97.3,150.9,,5.6,10.5,,,,,,,,,6,96.2,87.9,,7.8,5.1,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1092,1994,9,68.2,32,72.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,hip flexion,between,16,25.9,50.1,,1.7,3.4,,,,,,,,,6,26.8,21.3,,2.7,2.3,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1093,1994,9,68.2,32,73.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,hip extension,between,16,47.1,59.9,,1.6,0.6,,,,,,,,,6,46.2,41.5,,2.5,2.2,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1094,1994,9,68.2,32,73.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,hip abduction,between,16,24.5,48.2,,1.6,4.3,,,,,,,,,6,27.7,24.1,,2.5,1.5,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1095,1994,9,68.2,32,74.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,hip adduction,between,16,30.4,50.6,,2.3,4,,,,,,,,,6,29.6,25.5,,2.7,1.5,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1096,1994,9,68.2,32,75.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,lower,trunk extension,between,16,44.1,66.2,,3.9,5.4,,,,,,,,,6,49.6,42.8,,3.8,4,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1097,1994,9,68.2,32,76.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,upper,bench press,between,16,25.8,39.5,,2.2,4.6,,,,,,,,,6,24.6,22.4,,2,1.1,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1098,1994,9,68.2,32,77.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,upper,shoulder press,between,16,25.4,34.1,,1.8,3.3,,,,,,,,,6,22.7,21.2,,1,0.5,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1099,1994,9,68.2,32,78.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,upper,elbow extension,between,16,17.4,25.7,,1.4,2.8,,,,,,,,,6,15.4,14.4,,1.1,0.5,,,,,,,,,
"Pyka et al., J Gerontol, 1994",107,193,1100,1994,9,68.2,32,79.6,,untrained,healthy,y,52,3,12,3,8,75,,strength,1RM,upper,upright row,between,16,17.4,28.4,,2.5,4.1,,,,,,,,,6,17.1,14.4,,1.5,0.8,,,,,,,,,
